,ARDRegression,BayesianRidge,ElasticNet,HuberRegressor,Lars,Lasso,LassoLars,RANSACRegressor,DecisionTree,RandomForest20,RandomForest100,RandomForest200,XGBRegressor,XGBRegressor_n1000_r05
10,0.026897049565837168,0.01858746512829868,0.0533190494203712,0.06754631512860475,0.03242233732708867,0.056831318610946306,0.15728151069282867,0.02904171395971302,0.050992416253612755,0.025354442354314805,0.022652478952487676,0.018111833388301038,0.02167030301598233,0.015572416339439284
11,0.03725037456669678,0.02046530235434718,0.03229948168804616,0.05125311418283136,0.02247738422306121,0.055090827980132595,0.16369072071605217,0.09387949605732529,0.05704969360586371,0.020942011881124593,0.018391798777346022,0.02106995907878149,0.021771006904725235,0.01609507753325944
12,0.03595217379295854,0.03293805834553189,0.025995606910044686,0.02897623621453991,0.0364374464467454,0.05796635157223031,0.16889832095031262,0.02893794545665542,0.04400005734169157,0.024663533916391825,0.02263928903411914,0.019084137794503818,0.018372648607424366,0.02267103690269063
13,0.024122804545497527,0.018424438609532627,0.05998574722885246,0.03138763652533997,0.025699946176035444,0.06091097528826481,0.15309845000023292,0.02178629927947916,0.045356715869435245,0.02338659945097011,0.027321622699400794,0.026018963121169705,0.025235697139626142,0.020124945760753223
14,0.03070243327958101,0.020321400789036798,0.029598305975600907,0.05676988437055824,0.09496682119936677,0.0558308579175389,0.15455698666542295,0.02934933575416169,0.038530780869919,0.028582299538020654,0.023560593304482718,0.02308123944296734,0.019363432621612213,0.017758482078128614
15,0.03140563387911754,0.024500727935735413,0.03384785334956918,0.04432154256219421,0.025773259185221175,0.032904139388949705,0.1550369328907663,0.020171152573667445,0.04258466291566618,0.021266338727626097,0.022975977506868063,0.023817478621885577,0.014410741360622713,0.026145776107360384
16,0.02724236736735861,0.036936676258560626,0.02487572858627046,0.055364979564442446,0.025207619957658634,0.025730515079333847,0.16989098631195623,0.02024336080963217,0.039207607230183426,0.022787223734839577,0.021836022790295617,0.019353344027002117,0.020053993776824007,0.019726577752585333
17,0.02768049734031232,0.021376638287731276,0.02602380646883255,0.02966489334719855,0.021267956435743626,0.028087408790522524,0.15730448879065798,0.019126791329240788,0.05261236320995143,0.022221807286489394,0.02583339450619197,0.02003940350081254,0.023420575029217596,0.01894706426944417
18,0.02690092573130772,0.03421297515062423,0.0661228117659546,0.038154152191992904,0.035054580356223435,0.05751129116080326,0.1649808214009228,0.05918935786381424,0.05499727694859487,0.02231930105217641,0.025680210330164318,0.020025102156252948,0.017568515460727126,0.0173072960544473
19,0.03729832742917272,0.018839446660660078,0.06450677040398255,0.03025569625523111,0.0373503063894904,0.05529192562363246,0.16493529587642422,0.01795169329314806,0.04592128681169769,0.026506249448076412,0.02492231411461537,0.016336727359966302,0.01594048852388254,0.014927659137354493
20,0.027822260599472844,0.020874210298232363,0.06399632433404638,0.05561570273311067,0.018536154754597224,0.03182394606161755,0.16620315042208456,0.0210790617235196,0.050962436903258405,0.020343946580950602,0.02504151249929929,0.017758258770205496,0.01731463918290274,0.020265747432440504
21,0.03267306871638817,0.03201073719680848,0.029742183064111645,0.06695032592774516,0.027306368495939558,0.029326372637772477,0.141379707787162,0.02622324614412048,0.035979746343436876,0.023602831712226095,0.021033523646817712,0.01999452922206637,0.020784884073748712,0.01911472998611499
22,0.03398237429340143,0.01635239274137924,0.05328375947938534,0.031271560767451585,0.035663126156288354,0.02954492394322919,0.16250937758327239,0.018952895551426655,0.0419251663786485,0.02018603682529158,0.026590487265573032,0.02253841683071894,0.01807803137857545,0.016935717461139428
23,0.04029170706949706,0.020110266958096833,0.027159929519703044,0.03291308985906824,0.0185397182519048,0.07665067866726581,0.180204049601733,0.021101483730487848,0.04008922163720142,0.028812415102370696,0.019796095283217102,0.02086842494429812,0.02546973551124685,0.01734426412522944
24,0.02819751580571348,0.02056214088825512,0.028081791526356155,0.027075052979363558,0.02694394473568537,0.02771553113366106,0.15620588386657883,0.0319443117932038,0.05533567617249242,0.020505942136744833,0.021283035134487555,0.021960831598299518,0.017396198762219116,0.017335866142383794
25,0.02901902705852144,0.024634143061881268,0.05710238401808419,0.03896527868204183,0.03496986753413142,0.05530843278539356,0.1663970067533395,0.034898154826584024,0.04608265226888407,0.02659740566643929,0.02186484247826481,0.021017150330545728,0.021863882763238356,0.020312038441468287
26,0.027944869244162587,0.01772837761535954,0.05091914471684786,0.054441270972647816,0.016865301917774248,0.03379399477440433,0.14908748586161874,0.02904339240192395,0.04761447050686457,0.02213203319897358,0.02272718802405603,0.025777989903797167,0.01899402876512113,0.014965605915233927
27,0.031160049860279104,0.020735821031267723,0.043310815904585256,0.027530155238226408,0.030279984163480465,0.054207362034677346,0.15709028923744622,0.01970692538124966,0.05432072604558406,0.018897739392972276,0.018534407945332336,0.021956899227159467,0.019064189802421357,0.017611840261971573
28,0.027376109314577072,0.03634202169042571,0.028836695155148456,0.033669272489432925,0.04534863272668833,0.02727760543748481,0.18509830126704413,0.042589162542035694,0.03927983785869127,0.024090422262131834,0.019249626379912965,0.0217248038557639,0.017024049783171635,0.018515893870763325
29,0.030655854578214934,0.018906543435316083,0.027130210351867207,0.03498555135012928,0.037033200381348455,0.03425327149125104,0.1418400747307851,0.01575379515827806,0.03750197330703292,0.0202219768134373,0.023605084519903282,0.01798355345048875,0.01817416657959637,0.02039212638977426
30,0.03307923208587157,0.018255108461243064,0.0552352348573255,0.053846065224954685,0.054999612995128656,0.0296989378171246,0.16388409633144424,0.04761442781903987,0.04771724860678514,0.027189622828971305,0.021993589436037193,0.020654935409253183,0.020737208370327696,0.019363715762421616
31,0.037857837873586896,0.01650757889769958,0.02717829526831745,0.05220387770448545,0.023805634821556624,0.03316015011786467,0.16971325068542897,0.01875707419621471,0.03599449967965799,0.023995088201539085,0.021942105934158237,0.01813878579205147,0.01794209202145701,0.01578891548769623
32,0.03157235603242481,0.019783898887273537,0.06271905539431681,0.05559179336357804,0.04108753432841259,0.05359881710449908,0.16395675612868854,0.020664111751489623,0.043922191848759215,0.025487608938202472,0.019573037923065868,0.02733255978027062,0.016817653468480333,0.018994457085380542
33,0.03165802042514756,0.01928353800787957,0.029380088873999042,0.03424648229981825,0.04282252410219982,0.031849388568835894,0.15353529393585685,0.0394869010017712,0.05253642759461324,0.02369976379987152,0.019446805141199678,0.02171594619667709,0.016318054990723866,0.01876071066838434
34,0.02942752786031906,0.03586070688900333,0.037396336766505896,0.036596679329394644,0.01988525985231809,0.03603179146893916,0.14724073625554154,0.01511223068840028,0.05605082328035633,0.021586681205222166,0.023418242707180455,0.016807806403969325,0.02029330326079287,0.015560618195815383
35,0.028411082393253538,0.020379412600720338,0.030798176541416457,0.028254222841779416,0.03613245764966135,0.034954217023429046,0.1704027450147095,0.019387590598500398,0.0517631846250984,0.022941783463700346,0.018561094827957376,0.016762510082771354,0.01911756800246229,0.017048493041282444
36,0.031994045247456485,0.025333354821440144,0.026921273917453522,0.05123119139734263,0.04387873413905012,0.05063953789340436,0.13856217073078725,0.03931674541951134,0.04347941805186108,0.028183631949668192,0.020259115944989036,0.024530192757107036,0.018658348484686848,0.019021486924852206
37,0.030983016636742505,0.045952798367947426,0.029709285318928188,0.03558648225194686,0.023141658561045404,0.03142089799204722,0.15075577935222664,0.03313523180592756,0.040263993998435374,0.0203841077582417,0.022218814641561932,0.023624182944552832,0.016197553092765552,0.015918456673574256
38,0.032256799594803494,0.046115359003612744,0.03695933064994183,0.03503113267981494,0.03621952878925012,0.05465572453112031,0.1397722170235737,0.018868856759825473,0.04262884809153846,0.027588684052797584,0.023840729576338596,0.027697893893445777,0.02019370368825686,0.019351755052077587
39,0.02928354413653538,0.019096263443712753,0.06629955215310257,0.061955336201719245,0.04789254389475091,0.027283087866934123,0.14158694749042736,90.24941337699177,0.03435173711045395,0.02648809197216466,0.024499207873996877,0.01911506336168484,0.020897827724593587,0.021114245619396933
40,0.037489498937658045,0.01958071057214169,0.051323139902004516,0.03509235776372761,0.01715672457228125,0.036276116975316526,0.15963001677909097,0.019186918463952825,0.04477528396922385,0.02460938835755282,0.019009163809633314,0.024246546945295582,0.020830065103477152,0.018626249374397805
41,0.03652444849954093,0.03501494584071379,0.026417404351634192,0.04207152920559107,0.0279500918403113,0.06123209609231493,0.16057325577394285,0.04228080808187391,0.04019919841005672,0.027487067254790627,0.023586270670009533,0.01935429904701676,0.01999404384682157,0.02533525447499208
42,0.029605732312957853,0.01643424341946832,0.06442774542856489,0.06679109422080465,0.0445968072628039,0.032575468103150415,0.14825820794917513,0.044328359147151046,0.05017776876841784,0.02669899237605158,0.02115074593456988,0.021578658939000853,0.01754815335166562,0.01610541292896563
43,0.03766938975336555,0.021129190003583796,0.05560475547742153,0.03552279071091998,0.021589240128891657,0.03144277529852952,0.16791566783409892,0.03716655186083245,0.048482978048638284,0.0194622221960423,0.018185341822477847,0.018556197396696294,0.025413842504735655,0.018468253965964136
44,0.030702358831677896,0.018724596794439753,0.030488580954888992,0.033570870378932756,0.0809517812843316,0.02481080572508565,0.16600145514489115,0.027724029521591493,0.04416830759537814,0.020107536304714776,0.02067355441628494,0.022464388950507543,0.025337125949797246,0.01563345272647197
45,0.029433457934803182,0.022731387130919926,0.059326836571639334,0.06388777128874154,0.03328249926524357,0.039213981275299584,0.1429205250922892,0.022330317900390764,0.055705690712030936,0.024252123601824833,0.023275761535061477,0.018584869499453958,0.016919154405741876,0.022750307318360002
46,0.029755968207791503,0.04622446114024199,0.03461920437596095,0.030853476047942342,0.03376196849992304,0.034374477030967875,0.16535494848516433,0.019194919230239242,0.05121802070184635,0.024693890561620073,0.023411327406868285,0.019181796943150267,0.018405983665372806,0.01794502667010422
47,0.030767600773103327,0.018451250630667767,0.031956659023843204,0.03865128873314186,0.02286522585655151,0.03565231411658104,0.16745500238925662,0.039651021512495846,0.04489534540648497,0.024923629245890543,0.026255203047837048,0.020397767942469752,0.017775914657092048,0.020608750477627294
48,0.027636887607749013,0.018880861196771157,0.027723552671497533,0.029288262604666427,0.021686849233872436,0.025926572370472044,0.15115461958608134,0.01914116331345642,0.061782385740346266,0.0240663833660115,0.026989138801769844,0.018805560186476163,0.02044627455847521,0.019644058107947057
49,0.031096453426937707,0.019412320615466067,0.06826289996413742,0.035630160663703,1.9453077604123603,0.03492087414843013,0.16207001996686154,0.024341571496905575,0.044160155834783485,0.025031095061772292,0.02297189750243435,0.021493149659125417,0.015193849664462954,0.02771861751770513
50,0.03389683343689312,0.04483801049480417,0.05559101883520901,0.028443496038232548,0.0172818039390468,0.03725855361875665,0.15913995348296414,0.0574684511114503,0.04326859857029853,0.021044109873853384,0.02103520608411854,0.020717730528642484,0.02353807090033282,0.018554895602414034
51,0.031200206664582186,0.020038360346267905,0.05243754091920175,0.029008249590045512,0.0348259393915342,0.05382613508665084,0.15978459873490486,0.04248233159446987,0.046615890224362695,0.021518131314701292,0.02335218165926584,0.02000755094395554,0.016931068095159554,0.01645598368307554
52,0.03190393343617724,0.044957767603864725,0.03514553706193388,0.06966925399370984,0.031517707383029586,0.029309397675979103,0.1323967874129264,0.028041256000559026,0.039154225500697276,0.02770472488357201,0.022872349608768865,0.02395083676522199,0.017900648545523506,0.01855666051462936
53,0.03574497810881928,0.017775704343014745,0.02919151876788632,0.03570549364579807,0.02815913715046162,0.05961947045090003,0.16390794092010447,0.025585796655113492,0.04732937050159638,0.0247543407083706,0.020292226642655963,0.024619038512768695,0.017846911732182932,0.01676932551744442
54,0.03245330475379517,0.02154450209806736,0.05040011526325294,0.058710654681340374,0.04318402838570904,0.03070593654706577,0.16272193114613862,0.029115186185712096,0.046614745355769725,0.030185073090254314,0.024492672802368727,0.020069612189279735,0.021603309870393203,0.01930650794378126
55,0.030412306823242037,0.023141889418032375,0.02925256330299429,0.053820510317138234,0.0206102600805551,0.033961496194128214,0.1747958057656564,0.04421569718673824,0.04552983679438267,0.02121174228575751,0.02177150382835792,0.024609121132966864,0.02094765519258339,0.015394619696395755
56,0.030783783742183633,0.04906591549182156,0.035433740657336114,0.03165563847623324,0.03479726061354533,0.033706357114678044,0.1624876689616397,0.046811952975963494,0.06118674991828283,0.02300440269865257,0.023991193084574296,0.025026597118328976,0.01722955176419473,0.020447105483225085
57,0.03605018301477626,0.022810799323444743,0.031123520524240826,0.03224110092154305,0.01536727111696064,0.037403192317671606,0.1553759839219455,0.041499929554478024,0.05188221233256616,0.0210727500254884,0.019348356141886732,0.022163012459613392,0.015752065609919028,0.01898340986356614
58,0.031700624785273676,0.020008241462813384,0.031542629973261876,0.029739276536978058,0.019290170984378286,0.05520879898281432,0.1790809650213486,93.49165007615593,0.04603827140254629,0.029820684552487927,0.021169206778001867,0.027543896259035375,0.022411258985499775,0.024218833935963045
59,0.036247665738473614,0.019444982990822108,0.027172124102491185,0.05563025886798401,0.04043320350447076,0.03601147311359857,0.16124876163387977,0.017929638102807812,0.046396392326018575,0.02180546905050181,0.019159786868530284,0.02262581628248438,0.02032561314952838,0.01887449569479319
60,0.030066089254210934,0.019982804058515973,0.03519220113423719,0.027827394659673384,0.03500821745440836,0.03149628469206394,0.14320586049044046,0.0213869092830019,0.04781501076346044,0.01911868724306306,0.023342585742356634,0.02392540644416533,0.01780604649212274,0.017483580270212663
61,0.030661888500073155,0.021801206260740523,0.026828222252569364,0.03060101659583143,2.998929928132523,0.028272336975850233,0.146852184903136,0.03849539897935114,0.047434951808618606,0.026087179787134002,0.021929905375318293,0.023140466805340463,0.016642301716145176,0.016414224181103748
62,0.03288286719500032,0.02039210459988735,0.027252893747563133,0.025811062152846207,0.09069199373025087,0.0580924633493857,0.15869429548813208,0.020282395528467022,0.05605972522864076,0.02733647507310121,0.02442331082312924,0.02248933334237103,0.022151947323721312,0.02363287678493017
63,0.029834957558298382,0.03496688534583479,0.0295181097933778,0.04252875616383966,0.02044081286351484,0.04267685229339613,0.1494403844762397,0.04614972022068319,0.0440457847211533,0.021299764621616046,0.019624216186180727,0.018896379034166404,0.01755140746120615,0.01961486000731026
64,0.03235837495690265,0.019157228621506324,0.024483644525272106,0.03081470043502269,0.017568123283690822,0.034333739289847294,0.1449294449555844,0.04282721353193274,0.04788956748090206,0.028556744784900515,0.023587908623371834,0.02303260588424347,0.020085743846890734,0.02118959098280028
65,0.029295207061580408,0.018662246891452978,0.05542260277194476,0.027567800586998533,0.03250758865948127,0.027303637191322134,0.14799010307410254,0.02939745012355373,0.06392620051546628,0.029044890663256683,0.024964478106040255,0.022888662081304956,0.017225579289572718,0.016722935721967456
66,0.0327897290723029,0.03005057315168792,0.026834398966921455,0.034486606642310715,0.03660895143258718,0.03443765920178812,0.15252179139712316,0.05305768892499711,0.053370172250131624,0.023870805165882057,0.02220360101754432,0.022760483413094102,0.017408474358533346,0.021186910105120336
67,0.02843868678023588,0.023083246159708942,0.02927008866691138,0.02599833626061081,0.03401176807682242,0.06059377760607672,0.18385150004317552,0.018426396463706227,0.0489824915633677,0.02220236899360743,0.019127056493644577,0.021184130841875,0.025656008396984196,0.018421548258802364
68,0.030901560984531957,0.020939196008426288,0.05635990433420156,0.05903343696220926,0.034830400879839074,0.04198008803337064,0.15335529385825114,0.017181838382131647,0.05278805962893744,0.021194511155768064,0.01998015154601006,0.02409584406786546,0.023052292841634084,0.02011238143781897
69,0.032173202741940236,0.018551243439242724,0.028908926634370904,0.028525552321326076,0.01751929369507756,0.0670454389833763,0.15398555972836642,0.025898399972479436,0.04663183905639121,0.026116021212730028,0.015648747224292867,0.0237264103970633,0.01651018566048922,0.025757957507937756
70,0.03446650146449995,0.03526401096835784,0.029186760744459035,0.02625114803029858,0.03601479604084828,0.028568857533984394,0.16146171563364975,0.025281185381579356,0.04794801209150167,0.021308056807183846,0.019587953178347047,0.02169396157502534,0.0202620738701766,0.02189050150985756
71,0.03401648834650664,0.0190743342197766,0.05509308661852471,0.027654805097121392,0.04850424863258135,0.02668112938132526,0.1712013802816919,0.02243760976529055,0.055268728610935895,0.028065278544190206,0.01986029182599805,0.02071683426084645,0.019449978387010413,0.01955967080214042
72,0.02857733135813998,0.04413509511272306,0.052671558647622574,0.0737433103025915,0.024036484188184017,0.05893015032368309,0.17794946020671157,0.04404612864941386,0.044767640222336647,0.026558025332276608,0.021957238945709768,0.0211717082103242,0.017835035976121554,0.018216187475296318
73,0.03540683632691958,0.0181120014628519,0.026427941573237836,0.0365324323857329,575678760.6071967,0.06232291522450191,0.15279889616277317,0.0522423477421277,0.04910310996762808,0.02357306055822398,0.028792737600737993,0.024675398818164208,0.017589473552571844,0.01607439058969568
74,0.03272596715815435,0.020669264825536236,0.02415976814905942,0.03219602710851247,0.016647309711914634,0.036405345326833094,0.15775576076731598,0.021772493975595403,0.04641760259983965,0.023885497629419362,0.026800934232037166,0.02561985311862818,0.022671283663527553,0.023209359228526988
75,0.030130051764061867,0.01803300623914368,0.02947322649139687,0.029056266944654248,0.025112806910019388,0.028286412252102246,0.1718926672888366,0.017132466447296723,0.04553092958210877,0.019775334654108467,0.01666836357361148,0.01943776579791671,0.023273997161259403,0.014254912848766354
76,0.03263499438835945,0.02146856744530362,0.03303548075290262,0.057337083145472756,0.03908050786782308,0.059884200272660164,0.14113633761714298,0.027483239020194013,0.04499233240005871,0.025640297843212673,0.02154459772993065,0.022458636031668273,0.01742134829093151,0.020539524698063808
77,0.025691004505116025,0.01953513961924118,0.035704654010391926,0.027796336007126544,0.018929758174558418,0.029954163617141667,0.16077355803647184,0.041232325596932067,0.03915263312019001,0.02420298229324793,0.018070848771614936,0.02588356896401522,0.018923099513547904,0.019900350837923284
78,0.028195543792382285,0.01604789958235705,0.0280024294774218,0.029499285269730918,0.024777952169990316,0.029943074675291424,0.16357165003498667,0.04148108726499203,0.046551941681389535,0.021736441870758436,0.02657888883244364,0.022494799864536664,0.01958056503113354,0.014571281579341962
79,0.03319081019120457,0.01774696072154726,0.028838436006398935,0.0408480257109017,0.021775827767552155,0.06741942129045937,0.1586295422295746,0.06264844704922866,0.039278697276942554,0.023116275902544663,0.02129858869438667,0.02564825294252881,0.01824752014375742,0.0175218563869205
80,0.02986308440134689,0.046901265278150604,0.0315239767319385,0.034607994488550356,0.029459773218756632,0.022349216555728465,0.17471737872607776,0.04837182784628712,0.05024489295075812,0.03186576916748993,0.0221248782342007,0.025154233655318593,0.020531165864669614,0.020896884035957634
81,0.02778912296021286,0.03217022282316927,0.025633189377442248,0.02991945012952121,0.0344049353416737,0.0363725906179281,0.1538193497427339,0.030370336905014048,0.05000153275669642,0.027363177529825786,0.025220673761247456,0.022024758375293656,0.018575060420842632,0.02461152433175744
82,0.03180226022646003,0.04968439042645352,0.0482615531313204,0.0266268978398696,0.04382038765313589,0.037286866242528104,0.15305306794465592,0.02672172348511346,0.04516039006952175,0.021641201512296915,0.01975609677679963,0.024405243783318434,0.017662501616010746,0.01839140465189948
83,0.028212529120680983,0.020516464094518697,0.05345518393350462,0.03816182429210763,0.22478869418056033,0.05203173305340865,0.1636030551642443,0.05763649917862033,0.04395974511980898,0.023063058816951927,0.017920681374308845,0.022484889769948786,0.0218883271234801,0.017131381570995714
84,0.029298499895618085,0.03365229516353096,0.030482183026061458,0.028192837268228473,0.023650578979428547,0.03626568710347692,0.17005538974565748,0.019694070463484353,0.046728025780088916,0.023514520808114062,0.019924920057841435,0.024876792331285487,0.017965153897972517,0.015161015241820267
85,0.030104254031776894,0.02368044597782472,0.050878694431454756,0.03294662424182973,0.024705698776866746,0.028395431477787912,0.17290368122330407,0.049881199386938815,0.04652025925381873,0.024250880097027774,0.020063904741222535,0.025250839558438636,0.015596605469735758,0.018938449643387534
86,0.033626861263829765,0.020015103423107743,0.03092183663342683,0.03112323004730974,0.03453609713790399,0.028515512764600084,0.14640067764508174,0.020225643615605648,0.054643086663446215,0.02073446809558918,0.020358313473687415,0.01898634693784306,0.01838728104820164,0.015116663584628535
87,0.0348550355218065,0.016789087178732485,0.03243562070672765,0.028931156884824547,0.03309301023938418,0.025313241350256373,0.14652398934844835,0.02463342710654019,0.04976372670004724,0.020251084670500533,0.02482968425965917,0.031249659010632536,0.017447271232857463,0.017166513396806027
88,0.03730952633914121,0.01899749780411269,0.05261063301330158,0.032300619428360454,0.024451549858628404,0.030407098462827048,0.16453224378473635,0.032841777532863645,0.04625581058322928,0.02261746211810382,0.02337204857912581,0.023411655814704033,0.017092624950392304,0.01903393123426636
89,0.03602246043258817,0.02193498009268414,0.02744669249729976,0.032998547927234896,0.034511423075972915,0.028591648749011177,0.16023165035562606,0.03638849785739784,0.05385591826353218,0.019276322138420534,0.02529093076990223,0.01883256275276873,0.015647042002024304,0.018483106404084227
90,0.04202642268601956,0.016286134992066718,0.03945820874709472,0.055882885931780625,0.021367370290531162,0.036515652966360744,0.15546900367477742,0.027580054469559627,0.04806402977383018,0.028282950162753565,0.022005114242420187,0.018826047596349538,0.01808868139034858,0.025063331377367624
91,0.02966943157297674,0.044881696562266205,0.030204889513008173,0.03393446841706731,0.04631737161132292,0.0636075219377693,0.1574576832427681,0.07828197474764954,0.04945252434746133,0.024950855710169747,0.02221410297183918,0.021718262966238987,0.019038317467628095,0.01521275247899933
92,0.02881658918140864,0.0469383460188024,0.02852196954662483,0.039498100240166936,0.02762474904671131,0.03260553049826811,0.17708292837643888,0.02545270748375881,0.04238498955555539,0.02550557404310763,0.0205447667093222,0.022072759953752148,0.018787705469809225,0.017213767102318773
93,0.029943530903710436,0.020128607595490407,0.0370375003699399,0.029927025431128483,0.04563750224000387,0.05695849394867624,0.1690168450218148,0.04449643598963617,0.047961656033213944,0.02641771132278596,0.030618991862053295,0.02844433681171967,0.019381717897018445,0.02704859360608206
94,0.03286143724438154,0.046079824933257116,0.053046741292387345,0.03240616902252798,0.04273048676564378,0.05707693352181977,0.14077557182784384,0.019710430449124742,0.04333708377328578,0.026007745696923257,0.019814334363449343,0.02190331747990879,0.014946956987131275,0.019135098848339947
95,0.03304885976080007,0.019340585766446212,0.03903080317186071,0.03910909209192224,0.03285177402641729,0.03471582004479568,0.14680064828697836,0.027823798143837643,0.043484896125646856,0.027922752957919007,0.0197485262050672,0.023329151283552004,0.01680026914448977,0.014698067489575205
96,0.027435478427981306,0.016790556387257037,0.05574290527222985,0.038827936392727525,0.023606924966907476,0.030138379429088463,0.17304449494874585,0.019827759644537875,0.048467328557918285,0.025181609851937972,0.02267509392376065,0.022489383235747177,0.018488553638800604,0.016498447538277613
97,0.02990066381300334,0.020858394470633538,0.03065804577273046,0.033856620867762977,0.019725582067596142,0.036978926928189396,0.14771847126558177,0.04746754600574657,0.04262433613106555,0.0274123127366705,0.026854555371890035,0.02256986143984292,0.01692483751683793,0.015369780668669905
98,0.02516822834756661,0.01775707284000431,0.05613944398094795,0.027403542963459402,0.035561331399166396,0.034394586835163624,0.14561306991151987,0.05828082604582766,0.04385702479921489,0.022763326593816323,0.019429134854217395,0.025902021145047208,0.026775302824072065,0.01994393576652064
99,0.034329268238699265,0.03238531855494148,0.06729690497700908,0.03354169327899778,0.045445407278615874,0.03514192088076318,0.1614853321105644,0.07670911666113245,0.05076460040312853,0.022231261107893734,0.018661920810132803,0.02722862766842874,0.021760489993507045,0.015720472158369737
100,0.028516160584540984,0.019069169387887375,0.031392830121363964,0.03585169144708012,0.038064533470829234,0.035964080217401835,0.1704939803093097,0.03274972116163905,0.05439316073610506,0.019201615814880328,0.024812161440305684,0.01946110046071804,0.01998223801273818,0.019707945746682283
101,0.0330389000029788,0.02260581262792867,0.02593532359827867,0.0247962472690858,0.01667146849776241,0.05852340451285947,0.1691355752261588,0.03586298424956004,0.04226853536289168,0.02327201496419042,0.02047067488521671,0.019667596297411258,0.0220533317895876,0.021324189112055133
102,0.03206316909751042,0.021598889301670827,0.05615747813153522,0.027323044097515344,0.03583316156154714,0.05107862823053184,0.14388569239091614,0.04495330476284581,0.04314501340150108,0.02835281892065419,0.021754560235789987,0.019923909425217427,0.019310043337185293,0.023978256445215798
103,0.02438756778351394,0.04166626981201607,0.032881258725252986,0.03631424464988525,0.01780398789854717,0.02611138633076869,0.17752632590331113,0.047575316308411914,0.03781274251391337,0.02383234302714333,0.02263303468981887,0.021561120299074067,0.017909183590229152,0.016589588374125972
104,0.029558209730936123,0.020357165936366266,0.049134321761334955,0.07367934260264863,0.03775245153213091,0.033214834763574404,0.15310537391529885,0.021271943595782078,0.046119339017476196,0.024079296331527483,0.027059594615221713,0.021146299285545907,0.025867783916369333,0.020005235760923275
105,0.03903062310867419,0.019039077711161513,0.05921797975249507,0.06617622874683615,0.4206344719688699,0.03282422188580594,0.18490429860243576,0.018535649815943547,0.05326735145148073,0.021363510766537055,0.017822234327997434,0.025033624222522113,0.02061484238887981,0.016787349158886126
106,0.03422492477893297,0.03456308694152491,0.030487748249145526,0.05236823600265047,0.03553718590028911,0.03284122042285813,0.1732209888302542,0.01630863191607434,0.04956679639889998,0.023093298020052135,0.02184555121819867,0.020789118675891394,0.02261887639701038,0.01779763264615831
